Date,qt,prec,tmean
11/28/2001,10.6,0,16.7089
11/29/2001,9.73,0,17.0991
11/30/2001,9.17,0,16.7549
12/1/2001,8.75,0,15.6921
12/2/2001,8.35,0,16.2629
12/3/2001,8,0,16.0045
12/4/2001,7.7,0,15.658
12/5/2001,7.46,0,16.496
12/6/2001,7.37,0,17.4209
12/7/2001,7.08,0,16.9428
12/8/2001,6.92,0,16.9917
12/9/2001,6.71,0,17.535
12/10/2001,6.53,0,17.9146
12/11/2001,6.37,7.7033,18.0695
12/12/2001,6.49,23.1098,17.6898
12/13/2001,6.36,7.7033,17.7385
12/14/2001,6.14,7.7033,17.3664
12/15/2001,6.07,0,17.257
12/16/2001,5.93,0,17.0216
12/17/2001,5.76,0,17.305
12/18/2001,5.63,0,17.758
12/19/2001,5.52,0,17.5382
12/20/2001,5.39,0,18.0676
12/21/2001,5.32,0,17.8023
12/22/2001,3.86,0,17.8759
12/23/2001,3.71,0,18.0782
12/24/2001,3.62,0,18.1533
12/25/2001,3.59,9.0827,17.4517
12/26/2001,3.57,0,17.6895
12/27/2001,3.57,28.979,16.8779
12/28/2001,3.53,0,17.3849
12/29/2001,3.46,0,18.0532
12/30/2001,3.5,0,17.5393
12/31/2001,3.51,24.1492,17.5467
1/1/2002,3.66,0,17.692
1/2/2002,3.63,0,17.8686
1/3/2002,3.66,45.5275,17.2496
1/4/2002,3.66,0,16.8297
1/5/2002,3.6,0,17.3423
1/6/2002,3.55,0,17.5525
1/7/2002,3.46,0,17.4091
1/8/2002,4.5,0,15.9907
1/9/2002,5.66,0,15.9136
1/10/2002,5.55,0,16.3936
1/11/2002,4.01,0,16.8624
1/12/2002,3.64,0,16.5807
1/13/2002,3.44,0,16.5002
1/14/2002,3.32,0,15.9469
1/15/2002,3.23,0,16.3586
1/16/2002,3.25,0,16.5892
1/17/2002,3.2,0,17.0133
1/18/2002,2.99,0,16.6507
1/19/2002,2.97,0,17.0274
1/20/2002,2.94,0,16.5723
1/21/2002,2.89,0,17.0008
1/22/2002,2.81,0,16.356
1/23/2002,2.8,0,17.2805
1/24/2002,2.85,0,17.6621
1/25/2002,2.81,0,18.1587
1/26/2002,2.95,0,17.8861
1/27/2002,2.95,0,17.7547
1/28/2002,2.82,0,17.3131
1/29/2002,2.7,0,17.4073
1/30/2002,2.68,0,17.428
1/31/2002,2.68,0,17.6229
2/1/2002,2.66,0,18.3042
2/2/2002,2.64,0,18.0103
2/3/2002,2.61,0,17.2712
2/4/2002,2.57,0,17.3354
2/5/2002,2.57,0,17.0329
2/6/2002,2.5,0,16.6479
2/7/2002,2.49,0,16.8947
2/8/2002,2.49,5.0299,16.8548
2/9/2002,2.87,0,17.0565
2/10/2002,2.85,0,17.0308
2/11/2002,2.8,0,17.0654
2/12/2002,2.76,0,17.4081
2/13/2002,2.73,0,17.1884
2/14/2002,2.72,0,16.7501
2/15/2002,2.7,0,16.5833
2/16/2002,2.67,0,17.4856
2/17/2002,2.64,0,17.2083
2/18/2002,2.61,0,17.7932
2/19/2002,2.59,0,17.6018
2/20/2002,2.57,0,17.8769
2/21/2002,2.55,0,17.744
2/22/2002,2.57,0,17.073
2/23/2002,2.7,3.6779,17.5795
2/24/2002,2.57,0.9195,17.505
2/25/2002,2.5,0,18.5377
2/26/2002,2.46,0,17.7697
2/27/2002,2.43,0,18.0077
2/28/2002,2.39,0,18.01
3/1/2002,2.37,0,17.7327
3/2/2002,2.37,0,18.1191
3/3/2002,2.35,0,18.7075
3/4/2002,2.3,0,18.2901
3/5/2002,2.29,0,17.7068
3/6/2002,2.28,7.8701,17.1385
3/7/2002,2.29,0,17.3329
3/8/2002,2.27,0,17.6564
3/9/2002,2.24,0,18.0941
3/10/2002,2.2,0,18.0551
3/11/2002,2.19,0,17.4954
3/12/2002,2.16,0,18.6824
3/13/2002,2.15,0,18.7439
3/14/2002,2.13,0,18.8926
3/15/2002,2.12,0,18.6149
3/16/2002,2.1,0,18.4415
3/17/2002,2.11,0,18.6451
3/18/2002,2.13,0,18.8353
3/19/2002,2.1,20.6145,18.4926
3/20/2002,2.1,0,17.7122
3/21/2002,2.11,0,18.1974
3/22/2002,2.1,0,18.4242
3/23/2002,2.03,0,18.4649
3/24/2002,2.01,0,18.3419
3/25/2002,1.98,0,19.3312
3/26/2002,1.97,0,19.7051
3/27/2002,1.94,0,19.4683
3/28/2002,1.93,0,18.8426
3/29/2002,1.93,0,18.0446
3/30/2002,1.92,0,18.3426
3/31/2002,1.9,0,18.5181
4/1/2002,1.88,0,18.9906
4/2/2002,1.88,0,19.0035
4/3/2002,1.88,4.0868,19.2208
4/4/2002,1.86,0,19.0914
4/5/2002,1.85,0,18.8263
4/6/2002,1.82,0,18.3606
4/7/2002,1.83,0,18.1889
4/8/2002,1.82,0,18.1722
4/9/2002,1.79,6.2076,18.4803
4/10/2002,1.79,0,18.3676
4/11/2002,1.78,0,18.022
4/12/2002,1.77,0,17.9685
4/13/2002,1.79,10.6323,18.0516
4/14/2002,1.83,0,18.3069
4/15/2002,1.79,0,18.5828
4/16/2002,1.72,0,18.2744
4/17/2002,1.71,0,18.7969
4/18/2002,1.68,0,19.0176
4/19/2002,1.73,3.0213,19.0385
4/20/2002,1.72,3.0213,19.0374
4/21/2002,1.77,2.3152,18.451
4/22/2002,1.71,6.9456,18.8495
4/23/2002,1.69,4.6304,19.1324
4/24/2002,1.75,11.576,19.1971
4/25/2002,1.71,2.3152,18.9423
4/26/2002,1.71,12.2768,18.6396
4/27/2002,1.7,0,18.7197
4/28/2002,1.76,0,19.1924
4/29/2002,1.78,0,19.0456
4/30/2002,1.78,0,19.1657
5/1/2002,1.77,0,18.9002
5/2/2002,1.76,0,18.9588
5/3/2002,1.77,20.9956,19.6501
5/4/2002,1.8,0,19.2899
5/5/2002,1.94,0,19.023
5/6/2002,1.93,7.4882,18.7387
5/7/2002,2.07,14.9764,19.0341
5/8/2002,1.9,7.4882,19.8449
5/9/2002,1.99,7.4882,19.7775
5/10/2002,1.9,0,19.4965
5/11/2002,2.14,19.3903,19.6011
5/12/2002,1.98,3.8781,19.8577
5/13/2002,1.85,3.8781,20.3228
5/14/2002,1.76,7.7561,20.3527
5/15/2002,1.78,11.6342,20.1319
5/16/2002,1.85,16.2525,19.113
5/17/2002,2.52,32.505,18.8116
5/18/2002,2.13,16.2525,18.6364
5/19/2002,2.09,0,18.3977
5/20/2002,2.22,0,18.6035
5/21/2002,2.69,0,18.1049
5/22/2002,2.64,14.3262,18.8154
5/23/2002,2.12,14.3262,18.7016
5/24/2002,2.06,28.6524,19.1432
5/25/2002,3.11,57.3048,18.3809
5/26/2002,5.32,36.3045,16.5095
5/27/2002,5.81,24.203,17.0632
5/28/2002,4.38,12.1015,17.183
5/29/2002,4,12.1015,17.3419
5/30/2002,4.17,36.3045,17.5902
5/31/2002,3.15,12.1015,18.4738
6/1/2002,2.77,15.7028,18.1314
6/2/2002,2.55,0,18.4631
6/3/2002,2.76,15.7028,18.4302
6/4/2002,3.19,0,18.507
6/5/2002,5.95,15.7028,17.6944
6/6/2002,4.33,18.1328,17.6604
6/7/2002,3.41,0,18.0198
6/8/2002,5.05,9.0664,17.2696
6/9/2002,4.88,18.1328,17.2732
6/10/2002,4.87,36.2657,18.3218
6/11/2002,5.11,10.9464,18.1222
6/12/2002,4.64,10.9464,17.7283
6/13/2002,4.91,0,17.5787
6/14/2002,4.73,0,18.1118
6/15/2002,4.3,0,18.0437
6/16/2002,3.89,5.4803,18.6637
6/17/2002,3.59,10.9605,18.6271
6/18/2002,3.39,10.9605,18.2818
6/19/2002,4.34,0,17.8505
6/20/2002,4,0,18.8123
6/21/2002,3.54,12.1259,18.9811
6/22/2002,3.31,4.042,19.3266
6/23/2002,3.51,8.0839,19.6192
6/24/2002,3.41,28.2937,18.3857
6/25/2002,3.23,4.042,19.0929
6/26/2002,3.08,12.0046,18.9145
6/27/2002,3.11,4.0015,19.0206
6/28/2002,3.02,4.0015,19.3463
6/29/2002,2.89,0,19.3836
6/30/2002,2.82,12.0046,19.0158
7/1/2002,2.95,9.2195,18.4467
7/2/2002,2.82,3.0732,19.3411
7/3/2002,2.64,3.0732,19.4618
7/4/2002,2.72,12.2927,19.1077
7/5/2002,3.46,21.5122,17.9808
7/6/2002,2.85,13.6071,18.5919
7/7/2002,3.57,13.6071,17.6425
7/8/2002,3.98,13.6071,18.394
7/9/2002,3.54,0,19.0733
7/10/2002,3.87,0,19.0651
7/11/2002,3.72,12.156,18.4507
7/12/2002,4.61,4.8624,18.3422
7/13/2002,4.28,0,18.8528
7/14/2002,3.64,0,19.0833
7/15/2002,3.5,7.2936,18.9418
7/16/2002,3.38,20.8954,18.3143
7/17/2002,3.4,20.8954,17.8567
7/18/2002,3.98,0,17.5429
7/19/2002,5.88,6.9651,17.2041
7/20/2002,6.14,0,17.4462
7/21/2002,8.35,0,17.5805
7/22/2002,7.58,6.5865,17.9795
7/23/2002,5.63,0,18.5628
7/24/2002,4.94,6.5865,18.1296
7/25/2002,4.46,6.5865,18.2586
7/26/2002,4.76,10.8775,17.9811
7/27/2002,4.13,2.7194,18.5792
7/28/2002,3.96,8.1582,18.3858
7/29/2002,5.84,8.1582,17.7422
7/30/2002,5.16,5.4388,17.2155
7/31/2002,4.43,0,17.7024
8/1/2002,4.1,4.5144,17.7732
8/2/2002,3.85,0,17.6919
8/3/2002,3.66,9.0288,18.2766
8/4/2002,3.63,18.0577,17.792
8/5/2002,3.49,9.0288,18.0469
8/6/2002,3.4,0,18.4579
8/7/2002,3.42,11.254,18.2709
8/8/2002,3.54,11.254,18.3809
8/9/2002,2.79,0,18.2488
8/10/2002,2.79,11.254,18.0994
8/11/2002,2.79,0,18.4579
8/12/2002,2.76,24.2921,18.6065
8/13/2002,2.64,0,18.9345
8/14/2002,2.6,0,19.2749
8/15/2002,2.54,32.3895,18.507
8/16/2002,2.5,11.3168,19.44
8/17/2002,2.47,22.6336,19.4019
8/18/2002,2.41,33.9505,18.8859
8/19/2002,2.84,0,17.9122
8/20/2002,3.28,0,17.2717
8/21/2002,4.63,0,18.2132
8/22/2002,6.4,13.4465,17.9898
8/23/2002,4.75,26.893,17.8701
8/24/2002,3.93,6.7233,18.0179
8/25/2002,4.2,6.7233,17.783
8/26/2002,5.69,31.8596,17.9914
8/27/2002,5.82,15.9298,18.1672
8/28/2002,6.9,15.9298,17.6584
8/29/2002,8.09,7.9649,18.0149
8/30/2002,9.61,23.8947,17.3869
8/31/2002,8.19,7.9649,17.8096
9/1/2002,8.37,0,17.7159
9/2/2002,8.55,14.9457,17.7258
9/3/2002,7.68,14.9457,18.1595
9/4/2002,6.92,44.8371,17.7179
9/5/2002,7.28,14.9457,18.4285
9/6/2002,7.63,0,18.0549
9/7/2002,7.36,26.0128,17.9229
9/8/2002,6.72,0,18.0032
9/9/2002,6.55,0,18.2923
9/10/2002,10.9,26.0128,18.2855
9/11/2002,12.4,32.8283,18.5838
9/12/2002,11,0,17.4291
9/13/2002,11,0,17.8683
9/14/2002,9.57,0,18.1582
9/15/2002,8.66,32.8283,17.875
9/16/2002,8.43,0,17.41
9/17/2002,9.29,18.4883,17.5787
9/18/2002,8.39,18.4883,18.0842
9/19/2002,9.85,9.2442,17.9323
9/20/2002,9.84,18.4883,17.9939
9/21/2002,9.49,0,18.5933
9/22/2002,9.14,26.6515,18.0287
9/23/2002,9.01,0,18.3543
9/24/2002,9.27,0,17.955
9/25/2002,9.34,26.6515,18.0108
9/26/2002,9.01,34.002,17.8734
9/27/2002,9.53,14.8759,17.4903
9/28/2002,11.9,14.8759,17.5641
9/29/2002,15.7,0,17.1847
9/30/2002,15.7,29.7517,17.7699
10/1/2002,14.6,9.7803,18.0783
10/2/2002,14.5,9.7803,17.2103
10/3/2002,13.2,9.7803,17.8237
10/4/2002,11.9,0,17.5733
10/5/2002,10.7,9.7803,18.2355
10/6/2002,9.88,33.5602,18.5897
10/7/2002,9.32,11.1867,18.0248
10/8/2002,11.6,11.1867,17.5833
10/9/2002,11,0,17.4364
10/10/2002,9.6,11.1867,18.2156
10/11/2002,8.9,26.3125,17.8442
10/12/2002,8.85,26.3125,17.5808
10/13/2002,8.35,0,17.3583
10/14/2002,8.46,0,17.1901
10/15/2002,8.15,26.3125,18.1635
10/16/2002,8.35,50.9856,17.78
10/17/2002,8.84,25.4928,17.6367
10/18/2002,8.61,8.4976,17.6038
10/19/2002,12.1,16.9952,16.964
10/20/2002,17.6,8.4976,17.3386
10/21/2002,18,19.9024,17.6959
10/22/2002,15.2,0,17.9609
10/23/2002,13.3,9.9512,17.4936
10/24/2002,13.8,9.9512,16.8313
10/25/2002,14.8,9.9512,17.105
10/26/2002,12.5,0,17.8089
10/27/2002,13.2,36.6308,18.1884
10/28/2002,13.1,73.2616,17.7146
10/29/2002,16.2,0,17.3354
10/30/2002,19,0,17.9589
10/31/2002,24.5,0,17.7771
11/1/2002,24.6,31.5083,16.707
11/2/2002,20.6,0,16.9553
11/3/2002,18,0,17.3387
11/4/2002,16.5,0,16.8039
11/5/2002,15,15.7542,17.039
11/6/2002,13.7,0,17.942
11/7/2002,13.5,0,17.3006
11/8/2002,15.7,13.6539,16.9451
11/9/2002,15.5,13.6539,17.4434
11/10/2002,13.4,0,16.9709
11/11/2002,12.3,0,17.1786
11/12/2002,11.5,0,17.8144
11/13/2002,10.7,12.428,17.8539
11/14/2002,10.2,0,17.4824
11/15/2002,9.86,6.214,17.3964
11/16/2002,9.39,0,17.4229
11/17/2002,8.94,0,17.2331
11/18/2002,13.8,63.8482,16.646
11/19/2002,10.1,0,18.0851
11/20/2002,9.16,0,17.9754
11/21/2002,8.67,0,18.0411
11/22/2002,8.31,0,17.6356
11/23/2002,8.09,0,17.2587
11/24/2002,17.8,16.4464,17.7264
11/25/2002,10.9,0,18.6804
11/26/2002,9.57,0,18.6659
11/27/2002,8.92,0,18.8487
11/28/2002,8.47,0,18.4594
11/29/2002,9,0,18.2984
11/30/2002,10.4,27.6064,17.9191
12/1/2002,14.3,18.6478,17.9853
12/2/2002,10,0,18.3392
12/3/2002,9.15,0,17.5935
12/4/2002,8.6,0,17.5075
12/5/2002,8.37,0,17.7351
12/6/2002,7.82,0,18.1664
12/7/2002,7.46,18.7947,17.5203
12/8/2002,7.16,12.5298,17.6112
12/9/2002,6.91,3.1324,17.777
12/10/2002,6.66,0,18.0225
12/11/2002,6.44,0,17.9139
12/12/2002,6.38,0,18.0908
12/13/2002,6.2,0,18.5472
12/14/2002,5.93,0,17.9731
12/15/2002,5.79,0,17.3946
12/16/2002,5.67,0,17.191
12/17/2002,5.79,0,17.6537
12/18/2002,5.83,0,17.3269
12/19/2002,5.53,0,17.4463
12/20/2002,5.34,0,17.9658
12/21/2002,5.21,0,17.7033
12/22/2002,5.1,0,18.0132
12/23/2002,5,0,17.7993
12/24/2002,4.9,0,18.1086
12/25/2002,4.83,0,18.3408
12/26/2002,4.71,0,18.0764
12/27/2002,4.63,0,18.0205
12/28/2002,4.55,0,17.6428
12/29/2002,4.49,0,17.3021
12/30/2002,4.43,0,17.1674
12/31/2002,4.38,0,16.6494
1/1/2003,4.3,0,17.2641
1/2/2003,4.24,3.5568,18.22
1/3/2003,4.19,0,18.8226
1/4/2003,4.18,0,18.1639
1/5/2003,4.1,0,18.0233
1/6/2003,4.03,5.4867,18.6245
1/7/2003,3.97,0,18.7827
1/8/2003,3.9,0,17.8711
1/9/2003,3.87,0,17.7505
1/10/2003,3.81,0,18.7443
1/11/2003,3.76,0,18.577
1/12/2003,3.71,0,17.9556
1/13/2003,3.68,0,17.701
1/14/2003,3.63,0,17.707
1/15/2003,3.6,0,17.6292
1/16/2003,3.55,0,17.2941
1/17/2003,3.51,0,17.569
1/18/2003,3.46,0,17.269
1/19/2003,3.41,0,17.8629
1/20/2003,3.38,0,18.0152
1/21/2003,3.34,0,17.7434
1/22/2003,3.32,0,17.4923
1/23/2003,3.3,0,17.3735
1/24/2003,3.24,0,17.0969
1/25/2003,3.22,0,17.2204
1/26/2003,3.36,12.8838,17.7047
1/27/2003,3.3,0,17.8186
1/28/2003,3.24,0,18.0458
1/29/2003,3.16,0,18.28
1/30/2003,3.09,0,18.259
1/31/2003,3.07,0,17.8141
2/1/2003,3.05,0,17.4617
2/2/2003,3.02,0,17.1817
2/3/2003,2.99,0,18.1979
2/4/2003,3.04,0,18.1547
2/5/2003,3.06,0,18.3515
2/6/2003,3.04,0,18.3096
2/7/2003,3,0,18.2898
2/8/2003,2.98,0,18.7126
2/9/2003,2.98,0,18.3048
2/10/2003,2.94,0,18.2712
2/11/2003,2.93,0,18.5861
2/12/2003,2.89,0,17.9121
2/13/2003,2.87,0,18.106
2/14/2003,2.86,0,18.3956
2/15/2003,2.85,0,18.5693
2/16/2003,2.83,0,18.8982
2/17/2003,2.8,0,18.5387
2/18/2003,2.79,0,17.8063
2/19/2003,2.84,2.4246,17.5896
2/20/2003,2.78,0,17.8277
2/21/2003,2.73,0,18.0673
2/22/2003,2.71,0,18.6716
2/23/2003,2.7,3.5526,18.6975
2/24/2003,2.64,0,19.4203
2/25/2003,2.61,0,18.8167
2/26/2003,2.56,0,18.4986
2/27/2003,2.54,0,18.3801
2/28/2003,2.53,0,18.7284
3/1/2003,2.52,0,18.1964
3/2/2003,2.5,0,18.2758
3/3/2003,2.48,0,18.3501
3/4/2003,2.45,0,18.6908
3/5/2003,2.43,0,18.8329
3/6/2003,2.41,0,19.2799
3/7/2003,2.37,0,19.7119
3/8/2003,2.35,0,19.2328
3/9/2003,2.34,0,18.795
3/10/2003,2.33,0,18.8361
3/11/2003,2.3,0,17.9352
3/12/2003,2.31,0,17.9286
3/13/2003,2.3,0,18.6822
3/14/2003,2.35,0,18.6103
3/15/2003,2.33,9.9252,17.8995
3/16/2003,2.33,23.0013,17.4739
3/17/2003,2.41,9.2005,17.8425
3/18/2003,2.11,0,18.4542
3/19/2003,1.94,0,18.5505
3/20/2003,1.9,0,18.6562
3/21/2003,1.93,0,18.2342
3/22/2003,1.95,0,17.932
3/23/2003,1.87,0,18.3472
3/24/2003,1.86,0,18.2498
3/25/2003,1.94,0,17.9258
3/26/2003,2.2,0,16.5116
3/27/2003,2.49,0,17.5589
3/28/2003,2.1,0,17.3157
3/29/2003,1.89,0,17.8743
3/30/2003,1.89,0,17.9879
3/31/2003,1.83,0,17.8731
4/1/2003,2.83,0,18.342
4/2/2003,2.64,0,19.0082
4/3/2003,2.01,0,18.5052
4/4/2003,1.86,0,18.4665
4/5/2003,1.81,0,19.29
4/6/2003,1.78,0,19.3163
4/7/2003,1.76,0,19.6614
4/8/2003,1.77,0,19.1849
4/9/2003,1.82,5.6946,19.1557
4/10/2003,1.77,8.542,18.8238
4/11/2003,1.72,6.6845,18.6892
4/12/2003,1.7,0,18.5301
4/13/2003,1.72,3.8197,18.4866
4/14/2003,1.71,0,17.6478
4/15/2003,1.69,3.8197,18.7487
4/16/2003,1.65,0,17.8343
4/17/2003,1.65,0,18.7051
4/18/2003,1.71,0,18.1354
4/19/2003,1.69,0,18.2141
4/20/2003,1.63,0,18.6676
4/21/2003,1.79,5.18,18.9178
4/22/2003,1.79,22.6624,18.5497
4/23/2003,1.89,9.065,18.0574
4/24/2003,2.1,9.065,18.2042
4/25/2003,2.2,4.5325,18.0729
4/26/2003,2.05,0,18.697
4/27/2003,1.86,0,18.7958
4/28/2003,1.8,21.3743,18.9498
4/29/2003,2.56,21.3743,19.0324
4/30/2003,2.79,14.2495,18.2579
5/1/2003,2.2,0,18.0811
5/2/2003,2.03,7.2151,19.0555
5/3/2003,1.9,12.6264,19.7163
5/4/2003,1.77,6.3132,19.3754
5/5/2003,1.73,6.3132,18.2629
5/6/2003,1.76,36.2303,18.275
5/7/2003,1.79,7.2461,18.4046
5/8/2003,1.74,0,17.9589
5/9/2003,2.09,7.2461,17.2586
5/10/2003,2.6,7.2461,17.5875
5/11/2003,2.58,26.9504,17.807
5/12/2003,3.63,0,18.19
5/13/2003,4.72,13.4752,18.9257
5/14/2003,3.42,40.4255,18.1876
5/15/2003,2.67,26.9504,18.0164
5/16/2003,2.83,29.8087,19.01
5/17/2003,3.9,14.9044,18.2448
5/18/2003,3.56,59.6175,18.0351
5/19/2003,3.33,0,18.4146
5/20/2003,3.02,0,18.0661
5/21/2003,2.89,6.8417,18.5909
5/22/2003,2.75,20.5252,18.637
5/23/2003,2.97,20.5252,18.5807
5/24/2003,3.28,13.6834,18.4838
5/25/2003,4.91,20.5252,18.042
5/26/2003,7.93,32.782,17.6045
5/27/2003,6.64,10.9273,18.3059
5/28/2003,6.62,32.782,18.0654
5/29/2003,5.39,0,18.1489
5/30/2003,7.12,32.782,17.9577
5/31/2003,8.12,32.782,18.4965
6/1/2003,6.07,0,18.1987
6/2/2003,5.38,18.468,18.5691
6/3/2003,5.58,0,17.977
6/4/2003,7.13,18.468,17.9572
6/5/2003,7.44,36.936,18.0303
6/6/2003,7.88,14.8195,18.6093
6/7/2003,7.57,9.8797,17.7286
6/8/2003,6.56,4.9398,17.816
6/9/2003,6.58,9.8797,17.7133
6/10/2003,6.14,4.9398,18.2806
6/11/2003,10.4,38.9688,18.0574
6/12/2003,13.3,38.9688,16.9059
6/13/2003,16.1,12.9896,16.9742
6/14/2003,21.3,38.9688,17.4056
6/15/2003,18.3,12.9896,17.8529
6/16/2003,27.5,21.4599,18.3111
6/17/2003,21.4,7.1533,18.0989
6/18/2003,22.3,7.1533,17.0215
6/19/2003,26.2,35.7664,17.0785
6/20/2003,20.4,21.4599,17.1718
6/21/2003,16.8,6.0995,18.1357
6/22/2003,14.7,18.2985,17.5867
6/23/2003,13.3,0,17.4622
6/24/2003,11.9,12.199,17.4254
6/25/2003,11.3,6.0995,18.113
6/26/2003,10.2,15.2912,18.2706
6/27/2003,10.8,0,18.3027
6/28/2003,10,15.2912,17.8699
6/29/2003,9.17,0,17.8077
6/30/2003,8.65,7.6456,17.7133
7/1/2003,8.11,9.9697,17.739
7/2/2003,7.64,0,18.0168
7/3/2003,7.83,0,17.5543
7/4/2003,11.4,49.8483,17.0101
7/5/2003,10.4,19.9393,17.698
7/6/2003,12.6,0,17.3479
7/7/2003,14.2,33.0255,17.2194
7/8/2003,11.3,0,16.9169
7/9/2003,9.97,8.2564,17.6293
7/10/2003,9.31,0,17.6533
7/11/2003,9.1,0,17.8902
7/12/2003,8.7,6.5307,17.8188
7/13/2003,8.07,7.4637,17.9674
7/14/2003,7.69,0,18.0823
7/15/2003,7.53,13.0614,18.1298
7/16/2003,9.22,25.8855,17.5925
7/17/2003,8.65,0,17.1625
7/18/2003,7.74,0,17.7606
7/19/2003,7.29,0,18.5635
7/20/2003,6.93,0,19.1766
7/21/2003,6.71,0,18.6048
7/22/2003,6.48,6.7727,18.7687
7/23/2003,6.19,6.7727,18.2644
7/24/2003,6.28,3.3864,17.9977
7/25/2003,6.15,10.1591,18.2522
7/26/2003,6.02,16.2667,18.2019
7/27/2003,5.82,4.0667,17.786
7/28/2003,5.9,0,18.2968
7/29/2003,5.65,0,18.3219
7/30/2003,5.49,8.1334,18.2205
7/31/2003,7.69,12.2,17.7765
8/1/2003,8.08,16.8136,16.6826
8/2/2003,6.55,8.4068,17.469
8/3/2003,6.14,4.2034,17.2804
8/4/2003,6.14,0,17.8866
8/5/2003,6.67,8.4068,17.9615
8/6/2003,6.56,2.5255,18.1826
8/7/2003,6.72,2.5255,17.4961
8/8/2003,6.44,10.102,17.6373
8/9/2003,6.09,10.102,17.6363
8/10/2003,5.99,0,17.4025
8/11/2003,6.11,0,17.7333
8/12/2003,6.49,19.0797,17.9278
8/13/2003,6.39,6.3599,17.9924
8/14/2003,6.59,6.3599,17.8723
8/15/2003,6.47,12.7198,17.6337
8/16/2003,6.87,0,17.6856
8/17/2003,7.58,29.2962,17.02
8/18/2003,6.99,0,17.7555
8/19/2003,6.38,0,18.5478
8/20/2003,7.42,14.6481,18.0908
8/21/2003,7.42,25.7347,17.4922
8/22/2003,9.42,0,16.9773
8/23/2003,11.6,6.4337,17.0213
8/24/2003,10.2,0,17.1551
8/25/2003,8.76,0,17.7084
8/26/2003,8.06,0,18.3454
8/27/2003,7.55,0,18.26
8/28/2003,7.18,0,18.0029
8/29/2003,8.57,0,17.949
8/30/2003,7.79,46.8927,17.6133
8/31/2003,7.38,0,17.6845
9/1/2003,7.23,25.4059,18.0739
9/2/2003,7.35,12.703,18.1612
9/3/2003,7.33,0,18.3853
9/4/2003,11.2,11.1151,17.8504
9/5/2003,11.4,0,17.7634
9/6/2003,10.6,11.9322,17.5687
9/7/2003,11.3,11.9322,17.4307
9/8/2003,10.5,11.9322,18.2535
9/9/2003,9.42,11.9322,17.2384
9/10/2003,9.27,11.9322,17.5822
9/11/2003,12.8,22.4936,17.2196
9/12/2003,12.7,0,17.7711
9/13/2003,12.3,22.4936,17.5772
9/14/2003,17.5,22.4936,18.1051
9/15/2003,19.6,22.4936,17.51
9/16/2003,19.6,27.1962,17.7143
9/17/2003,20.7,27.1962,17.9284
9/18/2003,21,13.5981,17.7704
9/19/2003,23.8,40.7943,17.2582
9/20/2003,22,13.5981,17.0209
9/21/2003,21,0,17.4158
9/22/2003,19.2,27.9977,17.9186
9/23/2003,19.9,27.9977,17.5686
9/24/2003,21,27.9977,17.3284
9/25/2003,21,13.9989,17.2914
9/26/2003,20.9,29.1746,17.7794
9/27/2003,20.1,0,18.0026
9/28/2003,19.1,0,18.3674
9/29/2003,17.9,0,18.4151
9/30/2003,16.9,29.1746,18.214
10/1/2003,15.7,8.8465,17.8744
10/2/2003,14.9,17.693,17.817
10/3/2003,13.9,0,17.9415
10/4/2003,13.1,26.5394,18.466
10/5/2003,12.3,26.5394,17.9934
10/6/2003,14.6,23.0404,17.7575
10/7/2003,15.6,23.0404,17.4982
10/8/2003,15.1,46.0809,17.66
10/9/2003,22,23.0404,17.2695
10/10/2003,23.6,46.0809,17.4103
10/11/2003,19.6,49.4271,18.2364
10/12/2003,18.5,0,18.2454
10/13/2003,19.1,8.2378,17.599
10/14/2003,19.2,24.7135,17.6689
10/15/2003,18.5,8.2378,17.4918
10/16/2003,18.3,0,17.21
10/17/2003,19.3,0,18.0304
10/18/2003,19.6,57.0473,18.2735
10/19/2003,25,38.0315,18.0347
10/20/2003,27.4,38.0315,17.2377
10/21/2003,33,15.7586,17.8584
10/22/2003,37.4,63.0344,17.9215
10/23/2003,31.4,0,17.9322
10/24/2003,27.2,31.5172,17.8789
10/25/2003,24.3,0,17.8589
10/26/2003,22.3,0,18.2249
10/27/2003,23.9,0,18.1332
10/28/2003,25.9,0,17.8072
10/29/2003,22.9,0,18.1932
10/30/2003,20.9,0,17.6755
10/31/2003,19.1,0,17.9393
11/1/2003,18.3,11.1523,17.286
11/2/2003,18.2,0,17.4506
11/3/2003,17,0,17.5377
11/4/2003,16.7,11.1523,17.3183
11/5/2003,16.1,0,17.0852
11/6/2003,15,0,17.9168
11/7/2003,14,15.415,18.0477
11/8/2003,13.2,15.415,17.8127
11/9/2003,12.8,0,17.4591
11/10/2003,15,0,17.2497
11/11/2003,18.6,0,17.7055
11/12/2003,18.4,32.0437,17.4559
11/13/2003,21,16.0219,17.6088
11/14/2003,19.8,8.0109,18.3205
11/15/2003,21.8,16.0219,17.6219
11/16/2003,22.8,40.265,17.9222
11/17/2003,21,0,18.105
11/18/2003,19.4,0,17.999
11/19/2003,18,0,18.1018
11/20/2003,16.8,0,17.524
11/21/2003,15.9,18.4642,17.2316
11/22/2003,15.1,9.2321,17.574
11/23/2003,15.9,10.551,17.6572
11/24/2003,15.5,9.2321,17.7019
11/25/2003,14.4,0,17.2755
11/26/2003,14.9,37.6312,16.8978
11/27/2003,14.7,0,17.6477
11/28/2003,13.9,12.5437,18.3587
11/29/2003,18.9,25.0874,17.4621
